Target Name, Instrument Mode, Hours on Mode, Program ID, Program PIs, Program Title
LRL-58,MIRI Medium Resolution Spectroscopy,1.62,2826.0,PI: John Carr,Evolution of Chemical Diversity in Inner Disks: Core Accretion and Pebble Inflow
LRL-40,MIRI Medium Resolution Spectroscopy,1.70,2826.0,PI: John Carr,Evolution of Chemical Diversity in Inner Disks: Core Accretion and Pebble Inflow
LRL-55,MIRI Medium Resolution Spectroscopy,1.56,2826.0,PI: John Carr,Evolution of Chemical Diversity in Inner Disks: Core Accretion and Pebble Inflow
LRL-37,MIRI Medium Resolution Spectroscopy,1.54,2826.0,PI: John Carr,Evolution of Chemical Diversity in Inner Disks: Core Accretion and Pebble Inflow
LRL-63,MIRI Medium Resolution Spectroscopy,1.63,2826.0,PI: John Carr,Evolution of Chemical Diversity in Inner Disks: Core Accretion and Pebble Inflow
LRL-9060,MIRI Medium Resolution Spectroscopy,1.53,2826.0,PI: John Carr,Evolution of Chemical Diversity in Inner Disks: Core Accretion and Pebble Inflow
LRL-32,MIRI Medium Resolution Spectroscopy,1.61,2826.0,PI: John Carr,Evolution of Chemical Diversity in Inner Disks: Core Accretion and Pebble Inflow
LRL-10352,MIRI Medium Resolution Spectroscopy,2.01,2826.0,PI: John Carr,Evolution of Chemical Diversity in Inner Disks: Core Accretion and Pebble Inflow
LRL-15,MIRI Medium Resolution Spectroscopy,1.31,2826.0,PI: John Carr,Evolution of Chemical Diversity in Inner Disks: Core Accretion and Pebble Inflow
LRL-41,MIRI Medium Resolution Spectroscopy,1.53,2826.0,PI: John Carr,Evolution of Chemical Diversity in Inner Disks: Core Accretion and Pebble Inflow
LRL-36,MIRI Medium Resolution Spectroscopy,1.68,2826.0,PI: John Carr,Evolution of Chemical Diversity in Inner Disks: Core Accretion and Pebble Inflow
LRL-1933,MIRI Medium Resolution Spectroscopy,1.29,2826.0,PI: John Carr,Evolution of Chemical Diversity in Inner Disks: Core Accretion and Pebble Inflow
HAT-P-1,MIRI Low Resolution Spectroscopy,10.02,2950.0,PI: Rens Waters,Exploring sulfur dioxide in H/He-rich hot gas giant atmospheres
HD106315,MIRI Low Resolution Spectroscopy,14.17,2950.0,PI: Rens Waters,Exploring sulfur dioxide in H/He-rich hot gas giant atmospheres
HD106315,MIRI Low Resolution Spectroscopy,0.39,2950.0,PI: Rens Waters,Exploring sulfur dioxide in H/He-rich hot gas giant atmospheres
HAT-P-11,MIRI Low Resolution Spectroscopy,8.88,2950.0,PI: Rens Waters,Exploring sulfur dioxide in H/He-rich hot gas giant atmospheres
HAT-P-1HAT-P-1-BG,MIRI Low Resolution Spectroscopy,0.46,2950.0,PI: Rens Waters,Exploring sulfur dioxide in H/He-rich hot gas giant atmospheres
HAT-P-11HAT-P-11-BG,MIRI Low Resolution Spectroscopy,0.46,2950.0,PI: Rens Waters,Exploring sulfur dioxide in H/He-rich hot gas giant atmospheres
WASP-121B,MIRI Low Resolution Spectroscopy,9.06,2961.0,PI: Paul Molliere,Vaporized rocks: Detecting silicate cloud precursors in ultra-hot Jupiters
2MASSJ16042165-2130284,MIRI Medium Resolution Spectroscopy,1.54,2970.0,PI: Ilaria Pascucci,The volatile content and C/O ratio of old disks: Constraints on young planet atmospheres
2MASS-J16064794-1841437,MIRI Medium Resolution Spectroscopy,2.64,2970.0,PI: Ilaria Pascucci,The volatile content and C/O ratio of old disks: Constraints on young planet atmospheres
2MASSJ16142029-1906481,MIRI Medium Resolution Spectroscopy,1.28,2970.0,PI: Ilaria Pascucci,The volatile content and C/O ratio of old disks: Constraints on young planet atmospheres
2MASSJ16153456-2242421,MIRI Medium Resolution Spectroscopy,1.30,2970.0,PI: Ilaria Pascucci,The volatile content and C/O ratio of old disks: Constraints on young planet atmospheres
2MASSJ16075796-2040087,MIRI Medium Resolution Spectroscopy,1.35,2970.0,PI: Ilaria Pascucci,The volatile content and C/O ratio of old disks: Constraints on young planet atmospheres
2MASSJ16052157-1821412,MIRI Medium Resolution Spectroscopy,1.53,2970.0,PI: Ilaria Pascucci,The volatile content and C/O ratio of old disks: Constraints on young planet atmospheres
2MASSJ16123916-1859284,MIRI Medium Resolution Spectroscopy,1.63,2970.0,PI: Ilaria Pascucci,The volatile content and C/O ratio of old disks: Constraints on young planet atmospheres
2MASSJ16062196-1928445,MIRI Medium Resolution Spectroscopy,2.02,2970.0,PI: Ilaria Pascucci,The volatile content and C/O ratio of old disks: Constraints on young planet atmospheres
2MASSJ16035767-2031055,MIRI Medium Resolution Spectroscopy,1.54,2970.0,PI: Ilaria Pascucci,The volatile content and C/O ratio of old disks: Constraints on young planet atmospheres
2MASSJ16141107-2305362,MIRI Medium Resolution Spectroscopy,1.56,2970.0,PI: Ilaria Pascucci,The volatile content and C/O ratio of old disks: Constraints on young planet atmospheres
2MASSJ16153220-2010236,MIRI Medium Resolution Spectroscopy,1.67,2970.0,PI: Ilaria Pascucci,The volatile content and C/O ratio of old disks: Constraints on young planet atmospheres
2MASS-J16120505-2043404,MIRI Medium Resolution Spectroscopy,1.94,2970.0,PI: Ilaria Pascucci,The volatile content and C/O ratio of old disks: Constraints on young planet atmospheres
2MASSJ16111534-1757214,MIRI Medium Resolution Spectroscopy,1.55,2970.0,PI: Ilaria Pascucci,The volatile content and C/O ratio of old disks: Constraints on young planet atmospheres
2MASSJ16064385-1908056,MIRI Medium Resolution Spectroscopy,2.62,2970.0,PI: Ilaria Pascucci,The volatile content and C/O ratio of old disks: Constraints on young planet atmospheres
HD-1100582MASSJ12394454-4911583,NIRSpec Fixed Slit Spectroscopy,1.68,2981.0,PI: Luca Matra,Exocometary molecules at the epoch of volatile delivery
OPH-1-GY92,MIRI Medium Resolution Spectroscopy,1.47,3034.0,PI: Ke Zhang,Building on ALMA: A JWST legacy survey of the chemical evolution of planet-forming disks
OPH-2-J1627-2420,MIRI Medium Resolution Spectroscopy,2.40,3034.0,PI: Ke Zhang,Building on ALMA: A JWST legacy survey of the chemical evolution of planet-forming disks
OPH-3-WL3,MIRI Medium Resolution Spectroscopy,1.58,3034.0,PI: Ke Zhang,Building on ALMA: A JWST legacy survey of the chemical evolution of planet-forming disks
OPH-4-ELIA-2-32,MIRI Medium Resolution Spectroscopy,1.61,3034.0,PI: Ke Zhang,Building on ALMA: A JWST legacy survey of the chemical evolution of planet-forming disks
OPH-5-GY92-301,MIRI Medium Resolution Spectroscopy,1.49,3034.0,PI: Ke Zhang,Building on ALMA: A JWST legacy survey of the chemical evolution of planet-forming disks
OPH-6-GY92-312,MIRI Medium Resolution Spectroscopy,1.71,3034.0,PI: Ke Zhang,Building on ALMA: A JWST legacy survey of the chemical evolution of planet-forming disks
OPH-7-IRAS-16285-2355,MIRI Medium Resolution Spectroscopy,1.33,3034.0,PI: Ke Zhang,Building on ALMA: A JWST legacy survey of the chemical evolution of planet-forming disks
OPH-8-J16230544-2302566,MIRI Medium Resolution Spectroscopy,2.33,3034.0,PI: Ke Zhang,Building on ALMA: A JWST legacy survey of the chemical evolution of planet-forming disks
OPH-9-GY92-33,MIRI Medium Resolution Spectroscopy,1.62,3034.0,PI: Ke Zhang,Building on ALMA: A JWST legacy survey of the chemical evolution of planet-forming disks
OPH-10-BBRCG-39OPH-10-BBRCG-39-BKG,MIRI Medium Resolution Spectroscopy,1.76,3034.0,PI: Ke Zhang,Building on ALMA: A JWST legacy survey of the chemical evolution of planet-forming disks
LUPUS-1-SZ65LUPUS-8-SZ-66,MIRI Medium Resolution Spectroscopy,3.93,3034.0,PI: Ke Zhang,Building on ALMA: A JWST legacy survey of the chemical evolution of planet-forming disks
LUPUS-3-UCAC3-104-204438,MIRI Medium Resolution Spectroscopy,2.30,3034.0,PI: Ke Zhang,Building on ALMA: A JWST legacy survey of the chemical evolution of planet-forming disks
LUPUS-4-V-HM-LUP,MIRI Medium Resolution Spectroscopy,2.35,3034.0,PI: Ke Zhang,Building on ALMA: A JWST legacy survey of the chemical evolution of planet-forming disks
LUPUS-5-SZ-77,MIRI Medium Resolution Spectroscopy,1.99,3034.0,PI: Ke Zhang,Building on ALMA: A JWST legacy survey of the chemical evolution of planet-forming disks
LUPUS-6-J16085324-3914401,MIRI Medium Resolution Spectroscopy,2.44,3034.0,PI: Ke Zhang,Building on ALMA: A JWST legacy survey of the chemical evolution of planet-forming disks
LUPUS-7-SZ-131,MIRI Medium Resolution Spectroscopy,2.35,3034.0,PI: Ke Zhang,Building on ALMA: A JWST legacy survey of the chemical evolution of planet-forming disks
LUPUS-9-SZ-95,MIRI Medium Resolution Spectroscopy,2.53,3034.0,PI: Ke Zhang,Building on ALMA: A JWST legacy survey of the chemical evolution of planet-forming disks
UPPSCO-1-J16120668-3010270,MIRI Medium Resolution Spectroscopy,2.35,3034.0,PI: Ke Zhang,Building on ALMA: A JWST legacy survey of the chemical evolution of planet-forming disks
UPPSCO-2-J1605-2023,MIRI Medium Resolution Spectroscopy,2.98,3034.0,PI: Ke Zhang,Building on ALMA: A JWST legacy survey of the chemical evolution of planet-forming disks
UPPSCO-3-J1602-2257,MIRI Medium Resolution Spectroscopy,2.46,3034.0,PI: Ke Zhang,Building on ALMA: A JWST legacy survey of the chemical evolution of planet-forming disks
UPPSCO-4-J1611-1918,MIRI Medium Resolution Spectroscopy,1.98,3034.0,PI: Ke Zhang,Building on ALMA: A JWST legacy survey of the chemical evolution of planet-forming disks
UPPSCO-5-J1614-2332,MIRI Medium Resolution Spectroscopy,2.44,3034.0,PI: Ke Zhang,Building on ALMA: A JWST legacy survey of the chemical evolution of planet-forming disks
UPPSCO-6-J1616-2521,MIRI Medium Resolution Spectroscopy,2.50,3034.0,PI: Ke Zhang,Building on ALMA: A JWST legacy survey of the chemical evolution of planet-forming disks
UPPSCO-7-J1620-2442,MIRI Medium Resolution Spectroscopy,2.93,3034.0,PI: Ke Zhang,Building on ALMA: A JWST legacy survey of the chemical evolution of planet-forming disks
UPPSCO-8-J1622-2511,MIRI Medium Resolution Spectroscopy,2.93,3034.0,PI: Ke Zhang,Building on ALMA: A JWST legacy survey of the chemical evolution of planet-forming disks
UPPSCO-9-J1608-1930,MIRI Medium Resolution Spectroscopy,2.36,3034.0,PI: Ke Zhang,Building on ALMA: A JWST legacy survey of the chemical evolution of planet-forming disks
UPPSCO-10-J1609-1908,MIRI Medium Resolution Spectroscopy,2.02,3034.0,PI: Ke Zhang,Building on ALMA: A JWST legacy survey of the chemical evolution of planet-forming disks
OPH-1-GY92-BKG,MIRI Medium Resolution Spectroscopy,0.41,3034.0,PI: Ke Zhang,Building on ALMA: A JWST legacy survey of the chemical evolution of planet-forming disks
OPH-2-J1627-2420-BKG,MIRI Medium Resolution Spectroscopy,0.62,3034.0,PI: Ke Zhang,Building on ALMA: A JWST legacy survey of the chemical evolution of planet-forming disks
OPH-3-WL3-BKG,MIRI Medium Resolution Spectroscopy,0.41,3034.0,PI: Ke Zhang,Building on ALMA: A JWST legacy survey of the chemical evolution of planet-forming disks
OPH-4-ELIA-2-32-BKG,MIRI Medium Resolution Spectroscopy,0.42,3034.0,PI: Ke Zhang,Building on ALMA: A JWST legacy survey of the chemical evolution of planet-forming disks
OPH-5-GY92-301OPH-5-GY92-301-BKG,MIRI Medium Resolution Spectroscopy,0.58,3034.0,PI: Ke Zhang,Building on ALMA: A JWST legacy survey of the chemical evolution of planet-forming disks
OPH-6-GY92-312-BKG,MIRI Medium Resolution Spectroscopy,0.42,3034.0,PI: Ke Zhang,Building on ALMA: A JWST legacy survey of the chemical evolution of planet-forming disks
OPH-7-IRAS-16285-2355-BKG,MIRI Medium Resolution Spectroscopy,0.34,3034.0,PI: Ke Zhang,Building on ALMA: A JWST legacy survey of the chemical evolution of planet-forming disks
OPH-8-J16230544-2302566-BKG,MIRI Medium Resolution Spectroscopy,0.58,3034.0,PI: Ke Zhang,Building on ALMA: A JWST legacy survey of the chemical evolution of planet-forming disks
OPH-9-GY92-33-BKG,MIRI Medium Resolution Spectroscopy,0.41,3034.0,PI: Ke Zhang,Building on ALMA: A JWST legacy survey of the chemical evolution of planet-forming disks
OPH-10-BBRCG-39-BKG,MIRI Medium Resolution Spectroscopy,0.41,3034.0,PI: Ke Zhang,Building on ALMA: A JWST legacy survey of the chemical evolution of planet-forming disks
TRAPPIST-1,MIRI Imaging,26.76,3077.0,PI: Michael Gillon  Co-PI: Elsa Ducrot,TRAPPIST-1 Planets: Atmospheres Or Not?
TRAPPIST-1,MIRI Imaging,26.03,3077.0,PI: Michael Gillon  Co-PI: Elsa Ducrot,TRAPPIST-1 Planets: Atmospheres Or Not?
TRAPPIST-1,MIRI Imaging,17.32,3077.0,PI: Michael Gillon  Co-PI: Elsa Ducrot,TRAPPIST-1 Planets: Atmospheres Or Not?
HR-4796A,NIRCam Coronagraphic Imaging,2.25,3087.0,PI: Bin Ren,Reaching ~0.1 arcsec inner working angle for NIRCam Coronagraphic imaging
HR-4796A,NIRCam Coronagraphic Imaging,1.93,3087.0,PI: Bin Ren,Reaching ~0.1 arcsec inner working angle for NIRCam Coronagraphic imaging
HR-4735,NIRCam Coronagraphic Imaging,1.86,3087.0,PI: Bin Ren,Reaching ~0.1 arcsec inner working angle for NIRCam Coronagraphic imaging
WISEA-J080822.18-644357.3,MIRI Medium Resolution Spectroscopy,2.57,3153.0,PI: Feng Long,Why do some 50 Myr old stars still accrete?
2MASS-J05010082-4337102,MIRI Medium Resolution Spectroscopy,2.57,3153.0,PI: Feng Long,Why do some 50 Myr old stars still accrete?
2MASS-J02265658-5327032,MIRI Medium Resolution Spectroscopy,5.31,3153.0,PI: Feng Long,Why do some 50 Myr old stars still accrete?
2MASS-J06320799-6810419,MIRI Medium Resolution Spectroscopy,2.46,3153.0,PI: Feng Long,Why do some 50 Myr old stars still accrete?
2MASS-J15460752-6258042,MIRI Medium Resolution Spectroscopy,1.91,3153.0,PI: Feng Long,Why do some 50 Myr old stars still accrete?
2MASS-J04463413-2627559-A2MASS-J04463413-2627559-B,MIRI Medium Resolution Spectroscopy,4.60,3153.0,PI: Feng Long,Why do some 50 Myr old stars still accrete?
2MASS-J09490073-7138034-A2MASS-J09490073-7138034-B,MIRI Medium Resolution Spectroscopy,3.06,3153.0,PI: Feng Long,Why do some 50 Myr old stars still accrete?
WASP-94AWASP-94A-TA,NIRSpec Bright Object Time Series,10.36,3154.0,PI: Eva-Maria Ahrer,Testing the C/O Ratio Prediction for Hot Jupiters from Disk-Free Migration
TOI-3984,NIRSpec Bright Object Time Series,7.71,3171.0,PI: Shubham Kanodia  Co-PIs: Jessica Libby-Roberts and Caleb Canas,Red Dwarfs and the Seven Giants: First Insights into the Atmospheres of Giant Exoplanets around M-dwarf Stars
TOI-3984,NIRSpec Bright Object Time Series,7.71,3171.0,PI: Shubham Kanodia  Co-PIs: Jessica Libby-Roberts and Caleb Canas,Red Dwarfs and the Seven Giants: First Insights into the Atmospheres of Giant Exoplanets around M-dwarf Stars
TOI-3984,NIRSpec Bright Object Time Series,7.71,3171.0,PI: Shubham Kanodia  Co-PIs: Jessica Libby-Roberts and Caleb Canas,Red Dwarfs and the Seven Giants: First Insights into the Atmospheres of Giant Exoplanets around M-dwarf Stars
TOI-3757,NIRSpec Bright Object Time Series,7.47,3171.0,PI: Shubham Kanodia  Co-PIs: Jessica Libby-Roberts and Caleb Canas,Red Dwarfs and the Seven Giants: First Insights into the Atmospheres of Giant Exoplanets around M-dwarf Stars
TOI-3757,NIRSpec Bright Object Time Series,7.47,3171.0,PI: Shubham Kanodia  Co-PIs: Jessica Libby-Roberts and Caleb Canas,Red Dwarfs and the Seven Giants: First Insights into the Atmospheres of Giant Exoplanets around M-dwarf Stars
HATS-6,NIRSpec Bright Object Time Series,7.62,3171.0,PI: Shubham Kanodia  Co-PIs: Jessica Libby-Roberts and Caleb Canas,Red Dwarfs and the Seven Giants: First Insights into the Atmospheres of Giant Exoplanets around M-dwarf Stars
HATS-6,NIRSpec Bright Object Time Series,7.62,3171.0,PI: Shubham Kanodia  Co-PIs: Jessica Libby-Roberts and Caleb Canas,Red Dwarfs and the Seven Giants: First Insights into the Atmospheres of Giant Exoplanets around M-dwarf Stars
HATS-75,NIRSpec Bright Object Time Series,7.39,3171.0,PI: Shubham Kanodia  Co-PIs: Jessica Libby-Roberts and Caleb Canas,Red Dwarfs and the Seven Giants: First Insights into the Atmospheres of Giant Exoplanets around M-dwarf Stars
HATS-75,NIRSpec Bright Object Time Series,7.39,3171.0,PI: Shubham Kanodia  Co-PIs: Jessica Libby-Roberts and Caleb Canas,Red Dwarfs and the Seven Giants: First Insights into the Atmospheres of Giant Exoplanets around M-dwarf Stars
HATS-75,NIRSpec Bright Object Time Series,7.39,3171.0,PI: Shubham Kanodia  Co-PIs: Jessica Libby-Roberts and Caleb Canas,Red Dwarfs and the Seven Giants: First Insights into the Atmospheres of Giant Exoplanets around M-dwarf Stars
TOI-5293,NIRSpec Bright Object Time Series,7.44,3171.0,PI: Shubham Kanodia  Co-PIs: Jessica Libby-Roberts and Caleb Canas,Red Dwarfs and the Seven Giants: First Insights into the Atmospheres of Giant Exoplanets around M-dwarf Stars
TOI-5293,NIRSpec Bright Object Time Series,7.44,3171.0,PI: Shubham Kanodia  Co-PIs: Jessica Libby-Roberts and Caleb Canas,Red Dwarfs and the Seven Giants: First Insights into the Atmospheres of Giant Exoplanets around M-dwarf Stars
TOI-3714,NIRSpec Bright Object Time Series,7.16,3171.0,PI: Shubham Kanodia  Co-PIs: Jessica Libby-Roberts and Caleb Canas,Red Dwarfs and the Seven Giants: First Insights into the Atmospheres of Giant Exoplanets around M-dwarf Stars
TOI-3714,NIRSpec Bright Object Time Series,7.16,3171.0,PI: Shubham Kanodia  Co-PIs: Jessica Libby-Roberts and Caleb Canas,Red Dwarfs and the Seven Giants: First Insights into the Atmospheres of Giant Exoplanets around M-dwarf Stars
TOI-3714,NIRSpec Bright Object Time Series,7.16,3171.0,PI: Shubham Kanodia  Co-PIs: Jessica Libby-Roberts and Caleb Canas,Red Dwarfs and the Seven Giants: First Insights into the Atmospheres of Giant Exoplanets around M-dwarf Stars
TOI-5205,NIRSpec Bright Object Time Series,6.85,3171.0,PI: Shubham Kanodia  Co-PIs: Jessica Libby-Roberts and Caleb Canas,Red Dwarfs and the Seven Giants: First Insights into the Atmospheres of Giant Exoplanets around M-dwarf Stars
TOI-5205,NIRSpec Bright Object Time Series,6.85,3171.0,PI: Shubham Kanodia  Co-PIs: Jessica Libby-Roberts and Caleb Canas,Red Dwarfs and the Seven Giants: First Insights into the Atmospheres of Giant Exoplanets around M-dwarf Stars
TOI-5205,NIRSpec Bright Object Time Series,6.85,3171.0,PI: Shubham Kanodia  Co-PIs: Jessica Libby-Roberts and Caleb Canas,Red Dwarfs and the Seven Giants: First Insights into the Atmospheres of Giant Exoplanets around M-dwarf Stars
TWA-28,NIRSpec IFU Spectroscopy,1.19,3181.0,PI: Yifan Zhou,Monitor a variable planetary mass companion with NIRSpec IFU
TWA-28,NIRSpec IFU Spectroscopy,0.90,3181.0,PI: Yifan Zhou,Monitor a variable planetary mass companion with NIRSpec IFU
TWA-27-AB,NIRSpec IFU Spectroscopy,1.11,3181.0,PI: Yifan Zhou,Monitor a variable planetary mass companion with NIRSpec IFU
TWA-27-AB,NIRSpec IFU Spectroscopy,0.68,3181.0,PI: Yifan Zhou,Monitor a variable planetary mass companion with NIRSpec IFU
TWA-27-AB,NIRSpec IFU Spectroscopy,0.68,3181.0,PI: Yifan Zhou,Monitor a variable planetary mass companion with NIRSpec IFU
TWA-27-AB,NIRSpec IFU Spectroscopy,0.68,3181.0,PI: Yifan Zhou,Monitor a variable planetary mass companion with NIRSpec IFU
TWA-27-AB,NIRSpec IFU Spectroscopy,0.68,3181.0,PI: Yifan Zhou,Monitor a variable planetary mass companion with NIRSpec IFU
TWA-27-AB,NIRSpec IFU Spectroscopy,0.68,3181.0,PI: Yifan Zhou,Monitor a variable planetary mass companion with NIRSpec IFU
TWA-27-AB,NIRSpec IFU Spectroscopy,0.68,3181.0,PI: Yifan Zhou,Monitor a variable planetary mass companion with NIRSpec IFU
TWA-27-AB,NIRSpec IFU Spectroscopy,0.68,3181.0,PI: Yifan Zhou,Monitor a variable planetary mass companion with NIRSpec IFU
TWA-27-AB,NIRSpec IFU Spectroscopy,0.68,3181.0,PI: Yifan Zhou,Monitor a variable planetary mass companion with NIRSpec IFU
TWA-27-AB,NIRSpec IFU Spectroscopy,0.68,3181.0,PI: Yifan Zhou,Monitor a variable planetary mass companion with NIRSpec IFU
TWA-27-AB,NIRSpec IFU Spectroscopy,0.68,3181.0,PI: Yifan Zhou,Monitor a variable planetary mass companion with NIRSpec IFU
TWA-27-AB,NIRSpec IFU Spectroscopy,0.68,3181.0,PI: Yifan Zhou,Monitor a variable planetary mass companion with NIRSpec IFU
TWA-27-AB,NIRSpec IFU Spectroscopy,0.68,3181.0,PI: Yifan Zhou,Monitor a variable planetary mass companion with NIRSpec IFU
